stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4600WIA12317,,"North Common Lane",,50.988237364,-1.641133627,,,,,,
4600WIA12319,,"The Pound",,50.980812612,-1.636247825,,,,,,
4600HA140403,,"Royal Jaipur",,50.979173597,-1.632599798,,,,,,
4600WIA12321,,"Landford Bridge",,50.978167074,-1.62994408,,,,,,
4600WIA12324,,"Landford Garden Centre",,50.976525629,-1.625598561,,,,,,
4600HA140021,,"Plaitford Service Station",,50.973398495,-1.609771571,,,,,,
1900HA100158,,"Plaitford Village Hall",,50.972577017,-1.603483291,,,,,,
1900HA100156,,"Maurys Lane",,50.971866292,-1.598120018,,,,,,
1900HA100155,,"Slab Lane",,50.970481149,-1.590256244,,,,,,
1900HA100147,,"West Wellow, Lower Common Road",,50.970337631,-1.585258646,,,,,,
1900HA100145,,"Wheatears Drive",,50.972873916,-1.582857566,,,,,,
1900HA100142,,"West Wellow War Memorial",,50.975372761,-1.57756517,,,,,,
1900HA100140,,"Wellow, Carlo's Tearoom",,50.972888856,-1.559955408,,,,,,
1900HA080001,,"East Wellow, Whinwhistle Corner",,50.962748431,-1.565547579,,,,,,
1900HA080004,,"Salisbury Lodge",,50.961110109,-1.560280197,,,,,,
1900HA080006,,"Ower, Shelley Lodge",,50.955828595,-1.543088587,,,,,,
1900HA030165,,"Stratford Place",,50.975006718,-1.352268792,,,,,,
1900HA030167,,"Arthur Road",,50.976370048,-1.354884922,,,,,,
1900HAA90986,,"Selborne Drive",,50.976962851,-1.358024614,,,,,,
1900HA030169,,"Shakespeare Road, The Arrow",,50.977517422,-1.360766075,,,,,,
1900HA030138,,"Launceston Drive",,50.979684925,-1.362474183,,,,,,
1900HA030147,,"Broadlands Avenue",,50.982178738,-1.359719154,,,,,,
1900HA080528,,"Lyndhurst Fire Station",,50.872227039,-1.571846479,,,,,,
1900HA080532,,Foxlease,,50.865128409,-1.573332429,,,,,,
1900HA080534,,"The Crown Stirrup",,50.862365362,-1.572689815,,,,,,
1900HA080535,,"Clay Hills Schools",,50.859739275,-1.572614345,,,,,,
1900HA080538,,"New Park",,50.841521664,-1.572951113,,,,,,
1900HA080539,,"Balmer Lawn Hotel",,50.827623031,-1.571544432,,,,,,
1900HA080542,,"Brockenhurst College",,50.82209347,-1.571779563,,,,,,
1900HAA13538,,"Brockenhurst Railway Station",,50.816893545,-1.573629859,,,,,,
1900HA080544,,"Foresters Arms",,50.818230436,-1.572808552,,,,,,
1900HA080547,,"Gates Garage",,50.818270343,-1.576357055,,,,,,
1900HA080549,,"Brockenhurst Primary School",,50.815994011,-1.578506852,,,,,,
1900HA080551,,"Collyers Road",,50.812563615,-1.579829336,,,,,,
1900HA080553,,"Brockenhurst Golf Club",,50.80766045,-1.581718284,,,,,,
1900HA080555,,"Latchmoor Corner",,50.803181268,-1.581474433,,,,,,
1900HA080557,,"The Filly Inn",,50.800631448,-1.57267094,,,,,,
1900HA080558,,"Setley House",,50.796528746,-1.569657722,,,,,,
1900HA080561,,"The Spinney",,50.79310386,-1.567575163,,,,,,
1900HA080563,,"Setley, Rosie Lea House",,50.790382182,-1.565982937,,,,,,
1900HA080565,,"Boldre Grange",,50.787169807,-1.563033592,,,,,,
1900HA080567,,"Battramsley Crossroads",,50.783723878,-1.56017195,,,,,,
1900HAA90785,,"Ricardo Way",,50.771619788,-1.550727168,,,,,,
1900HAA90784,,"Lymington New Forest Hospital",,50.769453992,-1.545776999,,,,,,
1900HAA90786,,"Ricardo Way",,50.771611177,-1.55082652,,,,,,
1900HA080650,,"The Monkey House",,50.766616026,-1.552065429,,,,,,
1900HA080651,,"Alexandra Road",,50.764661205,-1.551176611,,,,,,
1900HA080654,,"Kings Road",,50.761106616,-1.550530042,,,,,,
1900HA081114,,"Lymington Town Hall",,50.760714037,-1.547817001,,,,,,
1900HA080664,,"Bridge Road",,50.761712736,-1.539918826,,,,,,
1900HAA91650,,"Lymington, Gosport Street",,50.759936493,-1.538731118,,,,,,
1900HAA91728,,"Lymington, High Street",,50.757922792,-1.543471914,,,,,,
1900HAA13545,,"Priestlands School",,50.752875956,-1.552253202,,,,,,
1980SNA90985,,"Southampton, Albion Place [BB]",,50.90172997,-1.405419944,,,,,,
1980HAA13582,,"Southampton, Westquay [BS]",,50.903100005,-1.405814494,,,,,,
1980SN121022,,"SeaCity Museum [AL]",,50.908130048,-1.408225265,,,,,,
1980SN120503,,"Queenstown Road",,50.910762944,-1.424037045,,,,,,
1980SN12493A,,"Christ Church Freemantle",,50.911248699,-1.427729239,,,,,,
1980HA120483,,"Millbrook Station",,50.911791799,-1.433995349,,,,,,
1980HA121024,,"Regents Park Road",,50.913225526,-1.444176856,,,,,,
